transaction_id,account_id,customer_name,transaction_type,amount,transaction_date,branch,city,balance_after,customer_age,account_type
248,100835,Karim Uddin,Transfer,23520.17,2022-05-12,Sylhet Main,Sylhet,31761.71,58,Current
249,101964,William Ahmed,Transfer,7525.97,2022-07-03,Comilla Main,Comilla,119713.19,50,Current
250,102992,Robert Smith,Transfer,57473.71,2023-03-31,Motijheel,Dhaka,40350.26,20,Current
251,105767,Karim Uddin,Deposit,28734.64,2026-05-30,Rajshahi Main,Rajshahi,64101.45,63,Fixed Deposit
252,110595,Rakib Roy,Deposit,39579.02,2022-01-12,Agrabad,Chattogram,111117.59,61,Fixed Deposit
253,104895,James Das,Loan Payment,12529.1,2024-02-01,GEC Circle,Chattogram,24621.42,42,Savings
254,106143,Linda Sarker,Withdrawal,13505.79,2025-10-19,Gulshan,Dhaka,119216.09,47,Fixed Deposit
255,114951,David Khan,Withdrawal,21614.42,2025-06-21,Uttara,Dhaka,61408.76,74,Fixed Deposit
256,102289,Rakib Das,Deposit,43126.18,2022-02-14,Comilla Main,Comilla,53449.21,22,Current
257,105566,Michael Williams,Bill Payment,22805.93,2023-11-11,Agrabad,Chattogram,118047.07,65,Savings
258,102953,William Das,ATM Withdrawal,8501.9,2022-11-02,GEC Circle,Chattogram,38667.16,44,Current
259,104042,John Islam,Transfer,749.55,2026-07-05,Motijheel,Dhaka,58289.44,34,Current
260,101789,Michael Das,Bill Payment,43446.73,2022-04-27,Comilla Main,Comilla,189384.06,75,Fixed Deposit
261,103459,Mim Roy,Loan Payment,22014.43,2023-02-17,Uttara,Dhaka,125135.06,45,Current
262,103910,Sara Chowdhury,Bill Payment,4270.98,2022-04-28,Barisal Main,Barisal,203811.75,36,Savings
263,110482,Rahim Das,Loan Payment,1612.94,2024-06-26,Gulshan,Dhaka,76488.57,68,Fixed Deposit
264,104692,Mary Miah,Bill Payment,26986.16,2023-07-21,Sylhet Main,Sylhet,95507.17,29,Savings
265,113817,Mary Sheikh,Loan Payment,27025.33,2025-05-15,Dhanmondi,Dhaka,117008.33,71,Savings
266,114570,Olivia Roy,Loan Payment,23468.5,2025-06-08,Comilla Main,Comilla,120298.68,63,Fixed Deposit
267,113296,David Hossain,Withdrawal,35082.47,2024-11-30,Banani,Dhaka,85804.82,71,Fixed Deposit
268,100907,Hasan Miah,Transfer,7854.61,2024-10-06,Dhanmondi,Dhaka,163971.14,18,Current
269,114912,Rakib Roy,Withdrawal,20288.19,2023-01-17,Sylhet Main,Sylhet,45994.47,71,Current
270,100600,Mary Miah,ATM Withdrawal,4880.8,2024-11-30,Khulna Main,Khulna,76750.74,51,Savings
271,101978,Emma Williams,Loan Payment,46780.82,2026-05-15,Barisal Main,Barisal,0,73,Current
272,109442,Rakib Khan,Transfer,38060.09,2024-10-10,Khulna Main,Khulna,0,50,Savings
273,108691,Jannat Uddin,Withdrawal,51023.3,2023-04-04,Sylhet Main,Sylhet,100352.58,29,Savings
274,101682,Nusrat Brown,ATM Withdrawal,5604.82,2022-07-17,Barisal Main,Barisal,66473.0,65,Savings
275,104283,Rahim Das,ATM Withdrawal,5516.59,2023-12-20,Dhanmondi,Dhaka,144857.57,63,Savings
276,100740,Ahmed Chowdhury,Bill Payment,5766.08,2023-07-27,Dhanmondi,Dhaka,82846.71,25,Savings
277,106646,John Uddin,ATM Withdrawal,5605.67,2025-10-01,Sylhet Main,Sylhet,122627.57,47,Fixed Deposit
278,106498,Mary Islam,Online Purchase,106.33,2025-05-19,Rajshahi Main,Rajshahi,120329.62,20,Current
279,100851,Rakib Miah,Transfer,11350.5,2026-01-05,Banani,Dhaka,146940.89,71,Fixed Deposit
280,113178,Michael Sarker,Loan Payment,9061.37,2022-10-28,Comilla Main,Comilla,60086.04,40,Savings
281,114262,Priya Islam,Transfer,19585.52,2023-10-27,Banani,Dhaka,104462.99,30,Fixed Deposit
282,110963,Rahim Williams,Withdrawal,1355.35,2024-07-18,Comilla Main,Comilla,108833.73,20,Savings
283,100563,Arif Brown,Online Purchase,3163.97,2026-07-10,Gulshan,Dhaka,20891.12,57,Savings
284,104105,Ayesha Sheikh,Deposit,20397.56,2023-08-12,Dhanmondi,Dhaka,139606.44,37,Current
285,110608,Mary Chowdhury,Deposit,16982.42,2024-11-18,GEC Circle,Chattogram,0,23,Current
286,109670,Mim Rahman,Bill Payment,17767.31,2023-08-25,Banani,Dhaka,102363.66,54,Current
287,104491,Sara Ahmed,Online Purchase,15597.71,2025-06-03,Barisal Main,Barisal,47057.12,54,Savings
288,110655,Tanvir Johnson,ATM Withdrawal,4103.97,2025-01-27,GEC Circle,Chattogram,15362.24,57,Current
289,107683,Nusrat Islam,Withdrawal,7230.6,2025-01-23,Banani,Dhaka,113573.69,55,Current
290,100194,Emma Smith,Loan Payment,42401.08,2023-10-29,Khulna Main,Khulna,64254.44,35,Current
291,114391,David Hossain,Deposit,27128.77,2022-05-17,Sylhet Main,Sylhet,45083.05,73,Current
292,107208,Sultana Khan,ATM Withdrawal,1918.31,2026-02-15,Dhanmondi,Dhaka,121835.77,51,Savings
293,111102,Sophia Rahman,Bill Payment,4829.65,2025-10-15,Agrabad,Chattogram,127782.26,57,Fixed Deposit
294,113926,Ahmed Sheikh,Deposit,23174.02,2026-04-05,Khulna Main,Khulna,0,35,Fixed Deposit
295,111608,Arif Rahman,Bill Payment,13061.17,2026-04-18,Rajshahi Main,Rajshahi,75948.17,55,Savings
296,108157,Tanvir Rahman,Bill Payment,19232.79,2025-06-26,Sylhet Main,Sylhet,40702.52,25,Current
297,113954,Robert Das,Transfer,9996.15,2024-03-11,Rajshahi Main,Rajshahi,30758.03,53,Fixed Deposit
298,106299,Arif Akter,Deposit,34487.14,2024-10-20,Banani,Dhaka,0,46,Current
299,103018,Mim Hossain,Loan Payment,41546.61,2025-04-06,Agrabad,Chattogram,142053.93,23,Current
300,105306,Olivia Williams,Transfer,16578.48,2022-01-22,Gulshan,Dhaka,140676.28,21,Current
301,109255,Linda Hossain,ATM Withdrawal,5931.26,2024-06-14,Rajshahi Main,Rajshahi,6194.55,70,Fixed Deposit
302,111913,Sultana Talukder,Bill Payment,7883.87,2025-10-16,Uttara,Dhaka,83853.37,46,Savings
303,111083,Fatema Sheikh,Withdrawal,23909.13,2024-04-01,Comilla Main,Comilla,113852.77,53,Fixed Deposit
304,102526,David Talukder,Bill Payment,8977.54,2025-04-18,Uttara,Dhaka,139367.99,62,Fixed Deposit
305,112230,Fatema Smith,Transfer,5335.44,2026-08-19,GEC Circle,Chattogram,231223.01,50,Savings
306,101810,Arif Hossain,Online Purchase,7533.75,2024-11-08,Banani,Dhaka,196965.89,58,Savings
307,108586,Nusrat Sheikh,Withdrawal,2420.83,2023-01-09,Gulshan,Dhaka,78810.7,58,Fixed Deposit
308,109881,Ayesha Miah,ATM Withdrawal,10886.33,2022-03-28,Barisal Main,Barisal,76648.12,44,Savings
309,112904,Rahim Hossain,Online Purchase,11616.45,2023-09-16,Banani,Dhaka,75051.44,71,Savings
310,109604,Rahim Islam,Withdrawal,23729.44,2025-03-07,GEC Circle,Chattogram,171572.26,73,Fixed Deposit
311,114672,Mim Sheikh,Withdrawal,1877.07,2022-09-06,Motijheel,Dhaka,52152.68,28,Fixed Deposit
312,112443,Hasan Chowdhury,Deposit,35389.84,2024-12-06,Khulna Main,Khulna,101585.69,70,Current
313,110043,Priya Khan,Online Purchase,37759.69,2023-10-24,Motijheel,Dhaka,88072.17,63,Savings
314,105797,Ahmed Smith,Deposit,24546.33,2025-04-07,Dhanmondi,Dhaka,107314.05,40,Savings
315,107370,Olivia Sarker,Deposit,65110.15,2025-04-08,Gulshan,Dhaka,122510.95,46,Savings
316,110160,Sara Williams,Withdrawal,45454.51,2022-12-22,Uttara,Dhaka,117834.88,18,Current
317,104975,Priya Brown,Bill Payment,17662.76,2025-10-19,Banani,Dhaka,77123.89,61,Fixed Deposit
318,109581,Sara Talukder,Transfer,7118.25,2022-02-15,Agrabad,Chattogram,136300.79,23,Savings
319,102784,Emma Sarker,Withdrawal,43093.9,2024-03-22,Rajshahi Main,Rajshahi,85949.31,41,Savings
320,105488,Mim Sarker,Transfer,7570.82,2022-09-10,Banani,Dhaka,92614.65,70,Current
321,109074,Sara Sarker,Withdrawal,1590.7,2024-06-11,Gulshan,Dhaka,91347.17,35,Fixed Deposit
322,100414,Michael Rahman,Withdrawal,10289.59,2023-07-07,Rajshahi Main,Rajshahi,54555.07,71,Savings
323,109092,Robert Das,Loan Payment,29630.21,2024-01-24,Uttara,Dhaka,37289.76,31,Fixed Deposit
324,106638,Tanvir Johnson,Transfer,29046.08,2023-04-11,Khulna Main,Khulna,58416.86,61,Savings
325,111574,Ahmed Das,ATM Withdrawal,10137.88,2024-04-07,Sylhet Main,Sylhet,75327.35,50,Savings
326,102056,Rakib Chowdhury,Online Purchase,6798.35,2023-07-08,Barisal Main,Barisal,73863.88,67,Current
327,100470,Sultana Rahman,Transfer,35620.1,2025-11-23,Motijheel,Dhaka,88893.43,67,Savings
328,105259,David Chowdhury,Deposit,7974.68,2024-10-21,GEC Circle,Chattogram,58419.19,30,Savings
329,111775,Nusrat Ahmed,Withdrawal,5468.04,2024-03-28,GEC Circle,Chattogram,187318.03,40,Current
330,113834,Robert Rahman,Transfer,18495.7,2026-06-26,Comilla Main,Comilla,131314.87,62,Current
331,114695,Priya Islam,Online Purchase,7313.98,2024-03-31,Uttara,Dhaka,15933.24,75,Fixed Deposit
332,101600,Mary Hossain,Deposit,21913.48,2023-03-25,Barisal Main,Barisal,161509.77,61,Savings
333,106629,Karim Smith,Bill Payment,16184.41,2024-02-19,Barisal Main,Barisal,128299.59,20,Fixed Deposit
334,105094,Arif Smith,ATM Withdrawal,7970.48,2026-01-07,Rajshahi Main,Rajshahi,14027.61,34,Current
335,110979,Sultana Miah,Deposit,51419.78,2025-09-04,GEC Circle,Chattogram,145883.99,75,Savings
336,114337,James Khan,Withdrawal,10368.19,2023-10-15,Agrabad,Chattogram,65018.51,67,Current
337,112280,Fatema Talukder,Online Purchase,10075.48,2025-06-14,Agrabad,Chattogram,0,35,Fixed Deposit
338,101473,Emma Talukder,Bill Payment,32931.54,2026-02-21,Barisal Main,Barisal,40923.05,71,Fixed Deposit
339,110255,Robert Sheikh,Deposit,19454.37,2025-10-10,Rajshahi Main,Rajshahi,43508.78,72,Savings
340,108020,Rakib Johnson,Deposit,61186.97,2025-02-19,GEC Circle,Chattogram,46915.75,29,Fixed Deposit
341,102681,Rakib Williams,ATM Withdrawal,4535.57,2022-12-11,Uttara,Dhaka,234132.87,40,Current
342,101516,David Hossain,Withdrawal,27469.74,2025-10-04,Khulna Main,Khulna,151121.49,33,Fixed Deposit
343,103960,Rahim Sheikh,Online Purchase,21179.24,2023-12-21,Barisal Main,Barisal,127607.92,37,Savings
344,114494,William Rahman,ATM Withdrawal,1877.36,2026-07-28,Dhanmondi,Dhaka,59073.21,53,Current
345,112460,Mary Rahman,ATM Withdrawal,12786.58,2024-04-11,Agrabad,Chattogram,65121.73,25,Fixed Deposit
346,104740,Rahim Miah,Bill Payment,13530.55,2023-07-30,GEC Circle,Chattogram,100378.95,30,Savings
347,111495,Nusrat Das,Deposit,36978.11,2025-03-11,Uttara,Dhaka,135267.4,36,Savings
348,109134,Fatema Khan,Deposit,30290.47,2024-09-21,Dhanmondi,Dhaka,112951.48,65,Fixed Deposit
349,105434,Sophia Brown,Deposit,6193.77,2024-09-27,Agrabad,Chattogram,0,68,Fixed Deposit
350,105272,Rahim Miah,Deposit,8198.41,2026-02-05,Comilla Main,Comilla,13511.29,62,Current
351,110699,Sara Ahmed,Withdrawal,12045.57,2024-03-20,Motijheel,Dhaka,66420.41,36,Current
352,103043,Arif Sheikh,Loan Payment,49494.52,2022-07-29,Barisal Main,Barisal,24599.15,71,Current
353,112162,Olivia Akter,Bill Payment,23302.31,2023-10-18,Agrabad,Chattogram,182737.37,41,Savings
354,109029,Emma Brown,Withdrawal,18779.82,2026-07-03,Comilla Main,Comilla,90139.0,70,Fixed Deposit
355,106606,Karim Johnson,Bill Payment,9609.32,2023-09-06,Sylhet Main,Sylhet,125222.69,55,Fixed Deposit
356,101314,John Williams,Withdrawal,25882.15,2024-04-02,Dhanmondi,Dhaka,145208.38,20,Current
357,107854,David Johnson,Online Purchase,9436.98,2025-06-04,Rajshahi Main,Rajshahi,90993.56,45,Savings
358,104640,Fatema Khan,ATM Withdrawal,3147.08,2022-05-09,Khulna Main,Khulna,0,18,Fixed Deposit
359,113534,Mary Smith,Bill Payment,7499.1,2025-02-27,Comilla Main,Comilla,142263.06,40,Fixed Deposit
360,103201,Linda Ahmed,ATM Withdrawal,3215.16,2024-12-31,Comilla Main,Comilla,139636.14,73,Savings
361,106575,Olivia Ahmed,Loan Payment,37236.23,2023-11-10,Sylhet Main,Sylhet,0,60,Current
362,109257,James Talukder,Transfer,9598.72,2023-09-05,Uttara,Dhaka,90461.95,51,Fixed Deposit
363,100456,David Williams,Online Purchase,10614.89,2022-10-28,Comilla Main,Comilla,0,55,Current
364,109091,James Talukder,Transfer,7107.0,2024-03-22,GEC Circle,Chattogram,65507.55,25,Savings
365,102957,David Uddin,Online Purchase,34835.71,2023-06-04,Comilla Main,Comilla,157447.27,24,Savings
366,108696,Sultana Brown,Online Purchase,7118.96,2023-04-09,Rajshahi Main,Rajshahi,85133.23,54,Fixed Deposit
367,101851,Sophia Sheikh,ATM Withdrawal,2333.3,2025-10-23,Dhanmondi,Dhaka,32203.42,69,Current
368,102200,Hasan Uddin,ATM Withdrawal,3716.19,2022-08-23,Comilla Main,Comilla,0,64,Fixed Deposit
369,101672,Robert Sarker,ATM Withdrawal,10019.69,2025-02-27,Khulna Main,Khulna,213997.31,67,Savings
370,102241,Emma Khan,Bill Payment,13290.09,2022-02-01,Barisal Main,Barisal,137713.66,56,Savings
371,107531,Nusrat Chowdhury,Online Purchase,33703.61,2022-06-29,Sylhet Main,Sylhet,178759.83,73,Savings
372,109223,Ayesha Miah,Withdrawal,7406.24,2026-07-05,Barisal Main,Barisal,165425.59,61,Savings
373,113527,Ahmed Chowdhury,Withdrawal,5223.7,2024-01-02,Barisal Main,Barisal,150225.5,49,Savings
374,113378,Olivia Miah,Deposit,14518.06,2025-05-20,Dhanmondi,Dhaka,122068.02,20,Fixed Deposit
375,103972,Ahmed Miah,Withdrawal,11026.35,2025-04-05,Khulna Main,Khulna,68318.84,25,Savings
376,107996,Ayesha Ahmed,Loan Payment,24896.38,2023-08-17,Comilla Main,Comilla,114189.63,60,Current
377,113700,John Brown,ATM Withdrawal,11971.06,2023-07-05,Khulna Main,Khulna,78256.52,18,Savings
378,105609,John Roy,ATM Withdrawal,4190.81,2022-03-14,Dhanmondi,Dhaka,81529.9,29,Fixed Deposit
379,113406,Arif Sarker,Loan Payment,13895.01,2024-07-07,Banani,Dhaka,85344.53,32,Fixed Deposit
380,108470,Fatema Miah,Transfer,850.07,2022-09-26,Sylhet Main,Sylhet,70848.04,57,Savings
381,103463,Mary Miah,Online Purchase,7375.48,2024-03-05,Uttara,Dhaka,95835.82,38,Savings
382,105496,James Roy,Transfer,13760.76,2025-05-31,Gulshan,Dhaka,124889.8,58,Savings
383,111910,Sultana Rahman,Transfer,8037.73,2023-06-21,Uttara,Dhaka,94429.04,54,Fixed Deposit
384,108653,James Rahman,Online Purchase,30897.41,2026-04-28,Dhanmondi,Dhaka,96366.73,73,Savings
385,112686,Priya Chowdhury,Transfer,19028.96,2023-05-03,Motijheel,Dhaka,0,61,Savings
386,104980,Rakib Akter,Online Purchase,7204.86,2023-05-18,Uttara,Dhaka,169301.49,73,Fixed Deposit
387,111725,Tanvir Akter,Deposit,17031.84,2026-05-22,Khulna Main,Khulna,0,50,Current
388,114650,Sara Williams,Transfer,18036.18,2025-10-07,Khulna Main,Khulna,113033.98,43,Current
389,106489,James Hossain,Withdrawal,4953.55,2026-01-14,GEC Circle,Chattogram,62656.82,34,Fixed Deposit
390,109369,Mim Akter,Deposit,48788.85,2022-06-13,Sylhet Main,Sylhet,42287.56,29,Current
391,109510,Emma Das,Transfer,34674.13,2026-01-17,Dhanmondi,Dhaka,63101.27,71,Current
392,105230,Mary Brown,Transfer,12315.14,2025-07-06,GEC Circle,Chattogram,50876.75,33,Fixed Deposit
393,100328,David Khan,Bill Payment,18120.06,2023-08-02,Rajshahi Main,Rajshahi,120760.01,59,Savings
394,103222,Sara Khan,Withdrawal,7189.86,2026-07-16,Sylhet Main,Sylhet,65536.76,39,Fixed Deposit
395,102239,Rahim Johnson,Transfer,17895.12,2025-08-03,Uttara,Dhaka,51830.88,19,Savings
396,105268,Michael Islam,Online Purchase,8602.65,2026-06-28,Uttara,Dhaka,87064.39,29,Savings
397,114144,Priya Khan,Deposit,12842.42,2024-10-09,Sylhet Main,Sylhet,41396.34,43,Current
398,107591,Rahim Islam,Transfer,28958.0,2022-04-25,Banani,Dhaka,10323.55,57,Fixed Deposit
399,111864,Michael Smith,Deposit,39156.33,2024-12-20,Dhanmondi,Dhaka,84810.2,40,Current
400,106934,Emma Uddin,Online Purchase,4312.89,2025-09-08,Sylhet Main,Sylhet,39702.45,54,Current
401,103768,Sophia Brown,Loan Payment,17351.74,2026-05-09,Comilla Main,Comilla,0,37,Fixed Deposit
402,112658,Mim Das,ATM Withdrawal,4339.86,2023-07-16,Motijheel,Dhaka,151889.65,34,Savings
403,109144,Linda Chowdhury,Online Purchase,27061.25,2022-11-05,Comilla Main,Comilla,0,32,Current
404,112395,Fatema Islam,ATM Withdrawal,6137.56,2024-10-24,Agrabad,Chattogram,95779.68,53,Savings
405,104245,Olivia Miah,Online Purchase,17643.18,2026-02-19,Motijheel,Dhaka,110243.68,51,Savings
406,105747,Rakib Williams,Bill Payment,29625.53,2025-07-26,Uttara,Dhaka,72185.37,75,Current
407,107538,David Akter,Loan Payment,33349.99,2026-02-10,Gulshan,Dhaka,63669.03,22,Fixed Deposit
408,114969,Tanvir Miah,Deposit,28162.26,2024-02-09,Comilla Main,Comilla,137720.65,58,Savings
409,100503,Ahmed Islam,Transfer,9274.28,2023-12-27,Agrabad,Chattogram,36808.1,38,Current
410,110530,Ahmed Hossain,Bill Payment,16156.01,2022-11-17,Khulna Main,Khulna,156193.09,73,Current
411,112313,John Hossain,Transfer,13231.19,2023-05-27,Motijheel,Dhaka,82809.4,38,Fixed Deposit
412,109998,Olivia Das,Withdrawal,15394.12,2023-03-06,Barisal Main,Barisal,20670.86,41,Savings
413,112776,Rakib Das,Withdrawal,4549.03,2023-09-02,Comilla Main,Comilla,93113.55,19,Savings
414,102489,Rahim Rahman,Transfer,26389.77,2022-07-19,Motijheel,Dhaka,159512.77,47,Fixed Deposit
415,106507,Fatema Talukder,Transfer,2013.83,2024-03-23,Uttara,Dhaka,10832.58,75,Savings
416,109589,Sara Johnson,Loan Payment,23048.97,2022-10-04,Rajshahi Main,Rajshahi,72426.91,56,Savings
417,109418,Priya Chowdhury,Online Purchase,57662.41,2023-10-11,Dhanmondi,Dhaka,102947.99,74,Savings
418,101973,Linda Rahman,ATM Withdrawal,2937.33,2025-11-04,Rajshahi Main,Rajshahi,96370.07,27,Fixed Deposit
419,112094,Mim Sheikh,Deposit,13086.76,2022-06-08,Uttara,Dhaka,58539.93,31,Savings
420,111983,Fatema Brown,Online Purchase,17292.94,2022-05-22,Gulshan,Dhaka,122212.08,30,Fixed Deposit
421,100784,Priya Uddin,Transfer,10662.95,2022-03-26,Comilla Main,Comilla,132957.18,47,Fixed Deposit
422,104622,Mim Akter,Online Purchase,28257.19,2026-03-07,Barisal Main,Barisal,181410.65,35,Current
423,106913,Michael Uddin,Bill Payment,5729.3,2026-04-08,Banani,Dhaka,103048.73,74,Current
424,113168,John Islam,Withdrawal,14788.99,2023-06-06,Barisal Main,Barisal,0,57,Fixed Deposit
425,106176,Sara Johnson,Online Purchase,33613.61,2026-05-25,Gulshan,Dhaka,156994.37,63,Savings
426,106648,William Uddin,Transfer,5646.98,2025-09-30,Uttara,Dhaka,20504.67,47,Fixed Deposit
427,100015,Linda Roy,ATM Withdrawal,2443.21,2024-02-18,Agrabad,Chattogram,143074.7,70,Fixed Deposit
428,112965,Sophia Sarker,Transfer,8568.04,2024-12-13,GEC Circle,Chattogram,21681.47,57,Fixed Deposit
429,111095,Michael Ahmed,Online Purchase,18591.91,2025-06-08,GEC Circle,Chattogram,0,34,Current
430,114052,Sophia Miah,ATM Withdrawal,799.02,2022-10-18,Dhanmondi,Dhaka,38401.24,66,Fixed Deposit
431,105965,Hasan Johnson,ATM Withdrawal,7057.22,2025-10-11,Motijheel,Dhaka,130026.39,27,Fixed Deposit
432,107541,Mary Khan,Transfer,8910.53,2026-08-02,Banani,Dhaka,156936.51,25,Current
433,102520,William Brown,Bill Payment,23350.0,2026-07-03,Rajshahi Main,Rajshahi,113921.09,51,Current
434,107418,Sultana Ahmed,Transfer,28563.13,2025-11-24,Dhanmondi,Dhaka,204655.04,46,Fixed Deposit
435,107837,Sophia Smith,Loan Payment,23333.54,2022-09-25,Uttara,Dhaka,79289.17,49,Fixed Deposit
436,110817,Sara Miah,ATM Withdrawal,3098.33,2022-02-06,Rajshahi Main,Rajshahi,129610.44,30,Savings
437,109347,Ahmed Khan,ATM Withdrawal,7967.28,2023-07-17,Uttara,Dhaka,165998.31,34,Savings
438,104348,Robert Ahmed,ATM Withdrawal,392.17,2023-02-18,Motijheel,Dhaka,0,45,Current
439,110123,Rakib Miah,Deposit,21551.48,2022-03-27,Barisal Main,Barisal,22972.97,66,Current
440,106683,Priya Brown,Transfer,14185.21,2022-09-23,Sylhet Main,Sylhet,196512.64,30,Fixed Deposit
441,109506,Emma Ahmed,Online Purchase,20736.52,2022-06-13,Khulna Main,Khulna,193893.72,42,Current
442,108614,Priya Roy,Online Purchase,12250.95,2025-04-29,Sylhet Main,Sylhet,66351.67,47,Current
443,111484,Priya Talukder,Bill Payment,14560.58,2024-03-25,Khulna Main,Khulna,99691.76,26,Fixed Deposit
444,112333,Rahim Williams,Online Purchase,17862.59,2025-10-24,GEC Circle,Chattogram,151314.8,53,Current
445,112603,Tanvir Das,Deposit,58264.83,2025-03-15,Gulshan,Dhaka,142424.68,24,Current
446,101445,Rakib Johnson,ATM Withdrawal,2350.4,2023-02-14,Barisal Main,Barisal,111689.39,39,Current
447,114139,Karim Uddin,Online Purchase,11723.95,2022-10-15,Banani,Dhaka,0,70,Savings
448,114285,Arif Rahman,Transfer,2937.35,2022-01-13,Motijheel,Dhaka,142567.15,52,Current
449,108519,Ahmed Ahmed,Transfer,4598.8,2023-09-04,Rajshahi Main,Rajshahi,139129.51,43,Fixed Deposit
450,114512,Priya Khan,Transfer,1988.92,2026-07-01,Banani,Dhaka,193478.73,72,Fixed Deposit
451,104212,Nusrat Johnson,Withdrawal,29722.33,2024-02-05,Khulna Main,Khulna,103939.7,60,Current
452,111630,James Rahman,Transfer,24529.15,2024-07-23,Barisal Main,Barisal,56780.51,53,Fixed Deposit
453,100838,Sophia Akter,Deposit,5431.53,2025-03-02,Uttara,Dhaka,67303.48,20,Current
454,103599,Jannat Das,Transfer,15243.4,2025-04-27,Sylhet Main,Sylhet,119157.61,47,Current
455,111924,Robert Johnson,Withdrawal,27056.5,2025-08-02,Dhanmondi,Dhaka,102699.35,21,Savings
456,114133,Fatema Roy,Withdrawal,35981.67,2026-02-18,Motijheel,Dhaka,88540.26,49,Savings
457,111040,Sophia Hossain,Loan Payment,34755.99,2022-10-26,Barisal Main,Barisal,191119.58,31,Fixed Deposit
458,101652,Robert Chowdhury,Withdrawal,19964.0,2024-04-29,Agrabad,Chattogram,0,60,Current
459,111570,Robert Talukder,Withdrawal,35116.68,2022-10-01,Gulshan,Dhaka,0,28,Current
460,104810,Rakib Williams,Loan Payment,10255.28,2025-02-22,Barisal Main,Barisal,54082.48,27,Current
461,114940,Ahmed Akter,ATM Withdrawal,6446.18,2026-06-26,Comilla Main,Comilla,51072.25,32,Current
462,100539,Michael Sarker,Withdrawal,5342.07,2025-01-22,Barisal Main,Barisal,46994.9,23,Savings
463,107609,John Smith,Bill Payment,4514.8,2022-03-21,Uttara,Dhaka,132667.67,25,Fixed Deposit
464,103448,Arif Sheikh,ATM Withdrawal,9362.44,2022-02-06,Khulna Main,Khulna,110798.92,74,Savings
465,103285,Linda Brown,Loan Payment,16849.65,2026-03-29,Dhanmondi,Dhaka,155099.13,30,Savings
466,107707,Ahmed Williams,ATM Withdrawal,6113.64,2025-05-11,Dhanmondi,Dhaka,72974.49,18,Current
467,103184,John Hossain,Deposit,34243.83,2024-09-12,Agrabad,Chattogram,129153.76,39,Fixed Deposit
468,105964,Mary Chowdhury,Loan Payment,43436.93,2026-01-22,Rajshahi Main,Rajshahi,0,47,Savings
469,112238,Mim Chowdhury,Loan Payment,36067.11,2022-03-15,Gulshan,Dhaka,130917.38,20,Fixed Deposit
470,109490,Ayesha Talukder,Online Purchase,6974.36,2023-12-24,Dhanmondi,Dhaka,21315.32,41,Fixed Deposit
471,110864,Sophia Smith,Transfer,29380.28,2023-11-11,Gulshan,Dhaka,205166.79,71,Fixed Deposit
472,114310,Linda Hossain,Withdrawal,11595.77,2023-05-04,Dhanmondi,Dhaka,108407.78,27,Current
473,104431,Mim Uddin,Deposit,18738.53,2025-03-10,Rajshahi Main,Rajshahi,120265.0,20,Fixed Deposit
474,104198,Emma Johnson,Transfer,3778.06,2022-09-18,Agrabad,Chattogram,103016.32,64,Fixed Deposit
